### wake--->noradrenaline NREM--->GABA REM--->acetylcholin 
time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	homeostatic
1820	1	5.603313343718136	0.8076537864284882	0.006105078004020669	0.0028523874782214083	0.017040339115705117	0.008260837552153849	0.5254560231146107
1840	1	5.614715162885266	0.8079961720079738	0.00721809656950119	0.0014661777411463875	0.023202942362019065	0.009924525417250156	0.5257284364118842
1860	1	5.614824089388554	0.8081839005148601	0.017950673695262726	0.00271806221944451	0.0029533859341028474	0.006096562720843149	0.526000693329541
1880	1	5.610152653503507	0.8084236272119526	0.03226956605450583	0.00642098956983505	0.010044950634703828	0.002982893936869806	0.5262727939573524
1900	1	5.592976967079408	0.8081138399994282	0.03667040265172036	0.008535252638806298	0.015044097541221317	0.005179821275308548	0.5265447383850385
1920	1	5.583776983715677	0.8072435618679061	0.03625320135780485	0.007568949705560497	0.010908442032749426	0.007252473703933812	0.5268165267022658
1940	1	5.6074618831911796	0.8071392031716874	0.04640913183993068	0.011037420579720637	0.003098492543089415	0.002104763394653203	0.5270881589986504
1960	1	5.6040140559358145	0.8074832945335609	0.021134458896667416	0.007727318089354532	0.023465157557875944	0.005233528492211598	0.5273596353637534
1980	1	5.5969217936419335	0.8075434378420984	0.025586815068340117	0.006075174133960759	0.018041375503644874	0.0071037287193977	0.5276309558870894
2000	1	5.590244624479334	0.8074002340211961	0.024551814633650148	0.007857390334926327	0.01479617061328436	0.006554828035223291	0.5279021206581207
2020	1	5.578432849887108	0.8068233092018683	0.021091770053185795	0.00587615406338327	0.002957120099213709	0.0037562066504423053	0.5281731297662581
2040	1	5.56242587826719	0.8061211122818902	0.004074738919903307	0.0017035200015249553	0.008881406833796046	0.0025247383783306276	0.5284439833008591
2060	1	5.563120795795861	0.8057131157436533	0.0012382235700780164	0.0008953113648305609	0.015176791320427194	0.006762026684907465	0.5287146813512301
2080	1	5.567708868012395	0.8050927656242237	0.008463338652025266	0.0012897376655412545	0.0004809965968705783	0.003502376586701366	0.5289852240066272
2100	1	5.554005729748151	0.8048492642642299	0.01292724518952753	0.0035447132426497663	0.0019425534715054242	0.002086735879259705	0.529255611356258
2120	1	5.535373853459912	0.8042528826013333	0.00867011884287601	0.0018593893214582692	0.006909035929615624	0.002622765717429193	0.529525843489273
2140	1	5.522418394079349	0.8032254368628569	0.0011528169831090476	0.0010473106832154344	0.008021302729581552	0.003938848279136026	0.5297959204947763
2160	1	5.5399310513639035	0.8028620415365445	0.004301811590189568	0.0012084813441337776	0.019584331689760676	0.006496862720017334	0.5300658424618184
2180	1	5.522545687103598	0.802959528815783	0.0007709160623468413	0.0011158916464804808	0.010034187900690286	0.004583002439576989	0.5303356094794017
2200	1	5.533156810977213	0.8027303579208267	0.025704335772267956	0.002114682065381734	0.00018461578377646239	0.0022289667522929495	0.5306052216364728
2220	1	5.498239076372044	0.8020599301562806	0.011950402416075973	0.004189171249158452	0.00824267359024864	0.0020985044035622753	0.5308746790219342
2240	1	5.48740934699672	0.8009136898822193	0.00544063103643438	0.00249477041684837	0.017367732911251547	0.00579219047025696	0.5311439817246274
2260	1	5.488237409119131	0.8001152240055526	0.00598215608999303	0.0011663416495025752	0.022941343059976412	0.01331853153435336	0.531413129833351
2280	1	5.475999850008549	0.7993476639834766	0.008043178535361588	0.0009060848499177558	0.016282918248385063	0.005943405325351084	0.5316821234368504
2300	1	5.466529971567496	0.7983416744647595	0.01761018466534643	0.0028424715328146236	0.007059882501086731	0.0026495093792875666	0.5319509626238187
2320	1	5.493450380676817	0.7987223485140134	0.013355214601783042	0.0036420728435435056	0.002047076290171814	0.004595526829476179	0.5322196474828982
2340	1	5.5124771368349545	0.7999884568812474	0.007711623820379597	0.0028933533747046176	0.010012499918562276	0.0028715398006780913	0.532488178102683
2360	1	5.480772472210199	0.8002019855027666	0.003967068219630723	0.001984435951668748	0.011569538105743266	0.007081743500775315	0.5327565545717142
2380	1	5.470693926091525	0.7992007441473955	0.004293309633712635	0.0008812677068226224	0.013663960500184886	0.008892506084701905	0.5330247769784852
2400	1	5.460271368468586	0.7985387479637528	0.01026582135347607	0.0010881151988838779	0.017572944979112357	0.00885957689846517	0.5332928454114315
2420	1	5.459640644724407	0.7980239079152146	0.02838859325303269	0.005152748642356503	0.017470671885783523	0.0058207322754977526	0.5335607599589457
2440	1	5.456268081369	0.7975804736760986	0.016417142923868273	0.004984384422746133	0.00937544555235355	0.003526719529769776	0.5338285207093637
2460	1	5.4259135919000725	0.7969381088278341	0.010086821801716673	0.0033606933546817177	0.001554197764966927	0.001983408283839174	0.5340961277509738
2480	1	5.408828509111057	0.7953621980108466	0.006753040074228911	0.003066821472916976	0.008782186320652741	0.004115310033628839	0.5343635811720132
2500	1	5.429907203726578	0.7952985456483086	0.005664651447472266	0.0016853286282295123	0.016909403026797522	0.008490283995321677	0.5346308810606675
2520	1	5.429601111213499	0.7950547412701768	0.011442259274627454	0.001205619671988007	0.023793745843932124	0.009204476349410785	0.5348980275050726
